datetime,anh,cyg,hun,bdl,msl,cll,pct,flt,mrz,mal,pts,emm,jer,frp,bet,hol2,hll,orq2,holm,bac,ppt,bdt,dvi,sjr,uni,old,twa,oad,mtb,mdmzq,swe,sus,srh,god,sal
2006-12-06 03:00:00,1.35,8.51,5.70,7.48,3.44,2.49,8.97,10.80,14.33,5.03,3.58,0.24,0.46,0.41,0.37,0.28,0.26,0.21,0.30,0.23,0.15,0.36,0.35,0.37,0.34,0.39,0.41,0.53,0.31,0.22,0.08,0.08,0.08,9.09,0.12
2006-12-06 04:00:00,1.59,8.54,5.66,7.68,4.87,3.01,10.32,11.26,17.52,5.77,3.75,0.26,0.47,0.42,0.37,0.29,0.27,0.20,0.29,0.23,0.15,0.36,0.35,0.37,0.34,0.39,0.40,0.53,0.31,0.19,0.08,0.08,0.08,9.21,0.16
2006-12-06 05:00:00,1.79,8.54,5.66,7.75,4.95,3.39,9.97,11.51,18.64,6.42,4.26,0.41,0.52,0.45,0.38,0.30,0.27,0.21,0.30,0.22,0.15,0.36,0.35,0.37,0.34,0.38,0.39,0.53,0.29,0.18,0.08,0.08,0.08,9.23,0.17
2006-12-06 06:00:00,2.33,8.51,5.71,7.70,5.38,3.89,10.56,11.44,18.07,7.12,4.48,0.64,0.57,0.47,0.38,0.31,0.29,0.23,0.31,0.23,0.16,0.36,0.35,0.37,0.34,0.38,0.39,0.52,0.26,0.17,0.08,0.08,0.08,9.16,0.17
2006-12-06 07:00:00,2.48,8.34,5.74,7.54,6.04,4.10,11.06,11.13,16.96,7.50,5.19,0.91,0.72,0.49,0.39,0.33,0.30,0.23,0.32,0.23,0.16,0.36,0.35,0.37,0.34,0.38,0.38,0.52,0.24,0.17,0.08,0.08,0.08,9.00,0.17
2006-12-06 08:00:00,2.59,8.15,5.75,7.42,5.98,4.40,10.41,11.35,15.67,5.63,5.36,0.65,0.73,0.50,0.39,0.33,0.31,0.24,0.33,0.24,0.17,0.36,0.36,0.37,0.34,0.38,0.38,0.53,0.23,0.16,0.08,0.08,0.08,8.85,0.18
2006-12-06 09:00:00,2.23,8.10,5.85,7.26,5.51,4.07,10.07,11.43,14.90,5.54,4.52,0.41,0.68,0.48,0.39,0.33,0.25,0.24,0.32,0.24,0.16,0.36,0.36,0.37,0.34,0.39,0.38,0.43,0.22,0.17,0.08,0.08,0.08,8.81,0.16
2006-12-06 10:00:00,1.99,8.27,5.88,7.26,4.91,2.62,9.69,11.34,15.57,5.09,4.08,0.36,0.61,0.46,0.39,0.28,0.28,0.24,0.31,0.25,0.16,0.36,0.35,0.37,0.34,0.39,0.39,0.23,0.22,0.18,0.08,0.08,0.08,8.92,0.15
2006-12-06 11:00:00,1.96,8.56,5.89,7.40,4.38,2.71,10.08,11.32,15.68,4.88,3.90,0.32,0.57,0.44,0.39,0.29,0.27,0.23,0.31,0.25,0.15,0.36,0.36,0.37,0.34,0.39,0.39,0.21,0.24,0.18,0.08,0.08,0.08,9.20,0.12
2006-12-06 12:00:00,1.97,8.61,5.88,7.57,4.23,3.59,10.38,11.21,15.78,6.24,4.12,0.41,0.62,0.46,0.38,0.29,0.27,0.23,0.31,0.25,0.15,0.36,0.36,0.37,0.34,0.38,0.39,0.21,-9999.00,0.16,0.09,0.08,0.08,9.52,0.15
2006-12-06 13:00:00,2.58,8.70,5.89,7.68,4.65,4.58,10.94,11.29,17.92,7.46,5.38,0.66,0.64,0.48,0.39,0.32,0.27,0.24,0.30,0.26,0.16,0.36,0.36,0.37,0.34,0.40,0.38,0.32,0.25,0.16,0.08,0.09,0.08,9.69,0.17
2006-12-06 14:00:00,3.05,8.80,5.89,7.95,4.91,5.03,11.89,11.83,21.04,8.14,5.93,1.13,0.71,0.51,0.39,0.34,0.31,0.25,0.31,0.26,0.16,0.36,0.36,0.37,0.34,0.43,0.38,0.41,0.24,0.16,0.09,0.09,0.08,9.76,0.19
2006-12-06 15:00:00,3.60,8.86,5.89,8.27,5.66,5.53,13.10,11.76,22.87,8.51,6.33,1.49,0.93,0.53,0.42,0.36,0.33,0.26,0.32,0.26,0.16,0.36,0.36,0.37,0.34,0.44,0.38,0.33,0.23,0.16,0.08,0.08,0.08,9.87,0.20
2006-12-06 16:00:00,4.10,8.77,5.88,8.05,6.52,6.98,13.44,11.17,20.84,8.78,6.10,1.99,1.18,0.54,0.43,0.37,0.34,0.26,0.34,0.25,0.17,0.36,0.36,0.37,0.34,0.43,0.39,0.24,0.21,0.16,0.08,0.08,0.08,9.70,0.27
2006-12-06 17:00:00,4.41,8.68,5.85,7.89,6.77,7.80,14.26,9.75,20.82,8.60,7.84,2.37,1.53,0.55,0.48,0.38,0.35,0.25,0.36,0.25,0.17,0.36,0.36,0.37,0.34,0.42,0.40,0.22,0.19,0.16,0.08,0.08,0.08,9.57,0.33
2006-12-06 18:00:00,4.62,8.59,5.84,7.70,6.83,6.12,12.40,10.42,19.61,9.07,7.20,1.81,1.55,0.55,0.46,0.38,0.35,0.25,0.36,0.25,0.19,0.36,0.36,0.38,0.30,0.40,0.40,0.20,0.19,0.17,0.08,0.08,0.08,9.35,0.38
2006-12-06 19:00:00,3.93,8.35,5.82,7.50,6.79,4.75,11.80,11.36,18.35,7.75,5.91,1.37,1.27,0.54,0.44,0.30,0.31,0.25,0.35,0.25,0.20,0.36,0.36,0.38,0.34,0.40,0.42,0.22,0.18,0.17,0.09,0.08,0.08,9.10,0.26
2006-12-06 20:00:00,3.00,8.23,5.80,7.30,6.62,4.71,11.52,11.67,17.49,7.37,5.30,1.12,0.90,0.52,0.42,0.32,0.31,0.25,0.33,0.25,0.18,0.36,0.36,0.38,0.34,0.40,0.43,0.22,0.18,0.17,0.09,0.08,0.08,8.96,0.22
2006-12-06 21:00:00,2.60,8.06,5.77,7.24,6.28,4.67,11.20,11.72,15.40,6.27,4.35,1.13,0.69,0.49,0.40,0.32,0.31,0.25,0.31,0.25,0.18,0.36,0.36,0.38,0.34,0.40,0.42,0.22,0.18,0.17,0.09,0.09,0.08,8.86,0.21
2006-12-06 22:00:00,2.01,7.96,5.78,7.36,5.53,3.69,9.77,11.73,13.93,5.35,3.50,0.78,0.60,0.46,0.39,0.31,0.29,0.24,0.31,0.25,0.17,0.36,0.36,0.38,0.34,0.42,0.39,0.22,0.19,0.16,0.08,0.09,0.08,8.93,0.17
2006-12-06 23:00:00,1.53,7.89,5.78,7.35,4.81,2.61,8.11,11.72,12.99,4.57,2.82,0.00,0.54,0.44,0.39,0.30,0.29,0.23,0.31,0.25,0.17,0.36,0.36,0.38,0.34,0.46,0.40,0.21,0.21,0.16,0.08,0.09,0.08,8.85,0.14
2006-12-07 00:00:00,1.20,7.89,5.76,7.27,5.00,1.82,7.09,11.70,12.38,3.82,2.37,0.00,0.49,0.42,0.38,0.29,0.28,0.22,0.30,0.25,0.16,0.36,0.36,0.38,0.34,0.46,0.42,0.25,0.23,0.19,0.08,0.09,0.08,8.87,0.11
2006-12-07 01:00:00,0.99,7.95,5.75,7.35,4.00,1.35,6.79,11.68,11.97,3.37,2.50,0.52,0.45,0.41,0.38,0.28,0.27,0.21,0.29,0.24,0.16,0.36,0.36,0.38,0.34,0.42,0.45,0.37,0.25,0.22,0.08,0.08,0.08,8.83,0.09
2006-12-07 02:00:00,0.99,8.01,5.75,7.33,2.96,1.40,6.96,11.13,12.51,3.80,2.43,0.17,0.47,0.39,0.37,0.28,0.26,0.22,0.30,0.24,0.16,0.36,0.36,0.39,0.34,0.40,0.44,0.47,0.28,0.24,0.08,0.08,0.09,8.93,0.08
2006-12-07 03:00:00,0.99,8.41,5.70,7.27,3.01,1.77,8.09,10.85,12.89,4.72,2.95,0.27,0.46,0.39,0.38,0.28,0.26,0.21,0.30,0.24,0.16,0.36,0.36,0.39,0.34,0.39,0.42,0.50,0.31,0.23,0.08,0.08,0.08,9.16,0.10
2006-12-07 04:00:00,1.32,8.62,5.64,7.48,3.96,2.79,8.85,11.19,13.76,5.04,3.49,0.24,0.46,0.41,0.37,0.28,0.26,0.21,0.29,0.24,0.16,0.36,0.36,0.39,0.34,0.38,0.39,0.50,0.32,0.21,0.08,0.08,0.08,9.15,0.13
2006-12-07 05:00:00,1.57,8.64,5.63,7.58,4.95,2.97,9.51,11.54,17.38,6.06,3.91,0.28,0.47,0.42,0.38,0.29,0.28,0.20,0.29,0.24,0.16,0.36,0.36,0.38,0.34,0.38,0.39,0.50,0.31,0.19,0.08,0.08,0.08,9.24,0.16
2006-12-07 06:00:00,1.90,8.64,5.64,7.71,4.97,3.46,10.28,11.58,18.64,6.65,4.59,0.46,0.53,0.45,0.39,0.31,0.28,0.22,0.30,0.23,0.17,0.36,0.36,0.39,0.34,0.38,0.38,0.49,0.28,0.18,0.08,0.08,0.08,9.28,0.17
2006-12-07 07:00:00,2.40,8.58,5.64,7.59,5.67,4.09,10.48,11.36,18.39,7.15,4.12,0.67,0.59,0.48,0.39,0.32,0.29,0.23,0.31,0.23,0.16,0.36,0.36,0.39,0.34,0.37,0.38,0.48,0.26,0.17,0.08,0.08,0.08,9.19,0.17
2006-12-07 08:00:00,2.51,8.39,5.75,7.48,6.11,4.32,11.05,11.14,17.20,7.85,5.15,0.95,0.70,0.50,0.39,0.33,0.31,0.23,0.32,0.24,0.17,0.36,0.37,0.39,0.34,0.37,0.37,0.48,0.24,0.16,0.08,0.08,0.08,9.09,0.18
2006-12-07 09:00:00,2.62,8.18,5.85,7.37,5.96,3.52,10.35,11.59,15.58,5.90,5.32,0.75,0.77,0.51,0.39,0.34,0.31,0.24,0.32,0.25,0.17,0.36,0.37,0.38,0.34,0.37,0.37,0.48,0.22,0.16,0.08,0.08,0.08,8.99,0.17
2006-12-07 10:00:00,2.18,8.16,5.87,7.16,5.39,3.46,10.16,11.61,15.17,5.86,4.65,0.41,0.72,0.49,0.39,0.33,0.28,0.25,0.32,0.25,0.17,0.36,0.37,0.39,0.34,0.39,0.38,0.32,0.21,0.17,0.08,0.08,0.08,8.98,0.15
2006-12-07 11:00:00,2.00,8.39,5.88,7.17,4.85,2.49,9.81,11.54,15.59,5.50,4.17,0.37,0.62,0.46,0.39,0.28,0.28,0.24,0.31,0.26,0.17,0.36,0.37,0.39,0.34,0.38,0.39,0.23,0.21,0.16,0.08,0.08,0.08,9.07,0.15
2006-12-07 12:00:00,1.91,8.69,5.89,7.38,4.23,2.77,10.24,11.57,15.48,4.89,3.78,0.36,0.58,0.44,0.39,0.30,0.26,0.23,0.31,0.26,0.16,0.36,0.37,0.39,0.34,0.38,0.38,0.21,0.23,0.16,0.08,0.08,0.08,9.28,0.13
2006-12-07 13:00:00,1.95,8.73,5.87,7.58,4.13,3.56,10.59,11.65,16.30,6.57,4.22,0.46,0.64,0.45,0.39,0.29,0.27,0.23,0.31,0.26,0.16,0.36,0.37,0.39,0.34,0.38,0.38,0.21,0.24,0.16,0.08,0.08,0.08,9.56,0.15
2006-12-07 14:00:00,2.76,8.77,5.86,7.70,4.44,4.43,10.64,11.67,17.41,7.60,5.12,0.81,0.66,0.49,0.39,0.33,0.28,0.25,0.31,0.26,0.16,0.36,0.37,0.39,0.34,0.39,0.38,0.30,0.25,0.16,0.08,0.09,0.08,9.82,0.17
2006-12-07 15:00:00,3.30,8.85,5.86,7.98,5.11,5.49,12.16,12.10,19.48,8.20,5.93,1.24,0.71,0.52,0.40,0.34,0.32,0.25,0.31,0.26,0.16,0.36,0.37,0.39,0.34,0.42,0.38,0.34,0.24,0.16,0.08,0.09,0.08,9.94,0.17
2006-12-07 16:00:00,3.62,8.85,5.85,8.23,5.98,6.17,12.12,11.91,21.58,7.99,6.17,1.67,0.94,0.54,0.40,0.36,0.33,0.27,0.31,0.26,0.17,0.36,0.37,0.39,0.34,0.43,0.39,0.29,0.22,0.16,0.08,0.08,0.08,9.91,0.19
2006-12-07 17:00:00,4.09,8.79,5.83,8.02,6.52,6.96,12.98,10.72,21.62,9.44,6.03,1.87,1.18,0.54,0.42,0.37,0.35,0.26,0.34,0.25,0.17,0.36,0.37,0.39,0.34,0.43,0.38,0.25,0.22,0.16,0.08,0.08,0.08,9.65,0.24
2006-12-07 18:00:00,4.01,8.74,5.81,7.81,6.75,7.30,13.05,9.99,20.51,8.22,7.50,2.23,1.48,0.55,0.46,0.38,0.36,0.26,0.36,0.25,0.17,0.36,0.38,0.39,0.34,0.43,0.38,0.22,0.19,0.16,0.08,0.08,0.08,9.53,0.31
2006-12-07 19:00:00,4.25,8.65,5.82,7.71,6.73,6.37,12.33,10.79,19.26,8.71,6.59,1.45,1.36,0.55,0.45,0.37,0.30,0.25,0.36,0.26,0.17,0.36,0.38,0.39,0.34,0.40,0.38,0.21,0.18,0.17,0.08,0.08,0.08,9.34,0.35
2006-12-07 20:00:00,3.62,8.31,5.83,7.47,6.66,4.24,11.58,11.80,18.59,6.79,5.52,1.23,1.12,0.53,0.43,0.29,0.32,0.25,0.34,0.26,0.18,0.36,0.37,0.39,0.34,0.39,0.39,0.22,0.18,0.17,0.09,0.08,0.08,9.15,0.22
2006-12-07 21:00:00,2.86,8.17,5.81,7.26,6.33,4.61,11.11,11.96,16.84,7.04,4.82,0.98,0.82,0.51,0.41,0.31,0.31,0.26,0.33,0.25,0.17,0.36,0.38,0.39,0.35,0.39,0.40,0.22,0.18,0.17,0.09,0.09,0.08,9.01,0.20
2006-12-07 22:00:00,2.41,8.07,5.80,7.24,5.97,4.25,10.64,11.99,14.88,5.93,4.01,0.99,0.66,0.48,0.40,0.32,0.31,0.26,0.32,0.25,0.17,0.36,0.38,0.39,0.35,0.40,0.39,0.22,0.19,0.17,0.09,0.09,0.08,8.95,0.19
2006-12-07 23:00:00,1.86,8.07,5.77,7.32,5.44,3.26,9.31,12.00,13.47,5.05,3.21,0.73,0.57,0.46,0.39,0.31,0.29,0.24,0.31,0.25,0.17,0.36,0.38,0.40,0.35,0.42,0.38,0.22,0.20,0.17,0.08,0.09,0.08,9.00,0.16
2006-12-08 00:00:00,1.42,7.92,5.75,7.27,4.61,2.36,7.89,12.00,12.58,4.19,2.83,0.49,0.52,0.44,0.39,0.30,0.29,0.23,0.31,0.25,0.17,0.36,0.38,0.40,0.35,0.43,0.41,0.21,0.22,0.16,0.08,0.09,0.08,9.01,0.13
2006-12-08 01:00:00,1.14,7.97,5.74,7.30,4.76,1.64,7.22,11.96,12.13,3.67,2.38,0.45,0.48,0.42,0.39,0.29,0.28,0.23,0.31,0.24,0.17,0.36,0.38,0.40,0.35,0.44,0.42,0.32,0.24,0.20,0.08,0.08,0.08,8.96,0.10
2006-12-08 02:00:00,0.97,8.10,5.75,7.24,3.65,1.37,7.30,11.76,12.56,3.30,2.66,0.46,0.44,0.40,0.38,0.28,0.27,0.22,0.30,0.24,0.16,0.36,0.38,0.40,0.35,0.41,0.43,0.47,0.27,0.23,0.08,0.08,0.08,8.95,0.09
2006-12-08 03:00:00,0.98,8.17,5.76,7.19,2.96,1.54,7.04,11.08,12.43,4.33,2.61,0.19,0.48,0.39,0.37,0.28,0.27,0.22,0.30,0.24,0.16,0.36,0.38,0.40,0.35,0.39,0.41,0.48,0.30,0.23,0.08,0.08,0.08,9.06,0.08
2006-12-08 04:00:00,1.13,8.61,5.70,7.39,3.35,2.73,8.02,11.20,13.33,4.75,3.23,0.23,0.45,0.40,0.38,0.28,0.27,0.22,0.30,0.23,0.16,0.36,0.38,0.40,0.35,0.38,0.39,0.48,0.32,0.23,0.08,0.08,0.08,9.15,0.11
2006-12-08 05:00:00,1.50,8.70,5.73,7.63,4.51,2.88,9.86,11.49,14.53,5.59,3.61,0.26,0.46,0.42,0.38,0.30,0.27,0.21,0.30,0.23,0.16,0.36,0.38,0.40,0.35,0.38,0.38,0.48,0.32,0.19,0.08,0.08,0.08,9.21,0.14
2006-12-08 06:00:00,1.67,8.70,5.75,7.79,4.77,3.26,10.60,11.66,18.06,6.22,4.03,0.36,0.51,0.44,0.38,0.31,0.28,0.21,0.31,0.23,0.16,0.37,0.38,0.39,0.35,0.38,0.38,0.47,0.30,0.18,0.08,0.08,0.08,9.27,0.18
2006-12-08 07:00:00,2.27,8.71,5.77,7.65,5.35,3.84,10.89,11.71,19.40,7.47,4.69,0.70,0.56,0.47,0.40,0.32,0.30,0.24,0.31,0.24,0.17,0.37,0.38,0.40,0.35,0.37,0.38,0.47,0.28,0.17,0.08,0.08,0.08,9.25,0.16
2006-12-08 08:00:00,2.65,8.67,5.78,7.76,6.00,4.28,10.87,11.04,18.42,7.50,4.34,0.91,0.65,0.50,0.40,0.33,0.31,0.24,0.33,0.25,0.17,0.36,0.38,0.39,0.35,0.37,0.37,0.46,0.26,0.17,0.08,0.08,0.08,9.16,0.17
2006-12-08 09:00:00,2.79,8.46,5.82,7.54,6.20,4.72,11.10,11.25,17.59,7.37,5.63,0.90,0.78,0.51,0.39,0.35,0.32,0.25,0.33,0.26,0.17,0.36,0.38,0.39,0.35,0.37,0.38,0.46,0.23,0.17,0.08,0.08,0.08,9.11,0.17
2006-12-08 10:00:00,2.84,8.27,5.81,7.38,6.10,4.52,10.64,11.42,16.02,6.40,5.57,0.71,0.83,0.52,0.39,0.35,0.33,0.26,0.34,0.26,0.17,0.36,0.38,0.39,0.35,0.38,0.38,0.39,0.22,0.17,0.08,0.08,0.08,9.07,0.18
2006-12-08 11:00:00,2.51,8.29,5.81,7.29,5.65,3.75,10.37,11.36,15.72,6.05,4.70,0.47,0.76,0.50,0.39,0.34,0.27,0.26,0.33,0.26,0.18,0.36,0.38,0.39,0.36,0.38,0.38,0.24,0.20,0.17,0.08,0.08,0.08,9.08,0.16
2006-12-08 12:00:00,2.29,8.59,5.85,7.45,4.97,2.84,9.95,11.32,16.35,6.10,4.32,0.44,0.67,0.48,0.39,0.29,0.30,0.26,0.32,0.26,0.17,0.36,0.38,0.39,0.36,0.38,0.37,0.20,0.20,0.17,0.08,0.08,0.08,9.12,0.15
2006-12-08 13:00:00,2.34,8.74,5.84,7.52,4.45,2.68,10.45,11.17,16.32,5.58,4.44,0.78,0.66,0.47,0.39,0.29,0.29,0.25,0.32,0.26,0.17,0.36,0.39,0.40,0.36,0.38,0.37,0.19,0.22,0.17,0.08,0.08,0.07,9.37,0.14
2006-12-08 14:00:00,2.28,8.76,5.81,7.82,4.49,4.57,11.09,11.08,16.50,6.89,4.53,0.72,0.71,0.49,0.39,0.32,0.29,0.26,0.32,0.26,0.17,0.36,0.38,0.39,0.36,0.38,0.37,0.20,0.24,0.16,0.08,0.08,0.07,9.65,0.15
2006-12-08 15:00:00,3.23,8.80,5.80,8.08,4.97,5.52,11.56,11.39,18.61,7.57,5.86,1.14,0.74,0.52,0.40,0.35,0.31,0.26,0.31,0.26,0.17,0.36,0.39,0.39,0.35,0.38,0.37,0.20,0.24,0.16,0.08,0.08,0.07,9.95,0.19
2006-12-08 16:00:00,3.81,8.83,5.82,8.40,5.73,5.55,13.95,11.91,22.02,9.11,6.39,1.68,0.89,0.53,0.40,0.36,0.34,0.26,0.33,0.26,0.17,0.36,0.39,0.40,0.36,0.38,0.37,0.20,0.22,0.16,0.08,0.08,0.07,10.17,0.20
2006-12-08 17:00:00,4.45,8.83,5.82,8.46,6.24,6.73,14.09,11.73,21.71,9.64,7.04,2.19,1.20,0.55,0.44,0.37,0.35,0.26,0.33,0.26,0.17,0.36,0.39,0.40,0.36,0.39,0.37,0.20,0.20,0.17,0.08,0.08,0.07,10.18,0.24
2006-12-08 18:00:00,4.57,8.80,5.83,8.31,6.62,7.63,15.14,10.36,22.01,10.47,6.89,2.52,1.48,0.56,0.48,0.39,0.36,0.26,0.36,0.25,0.18,0.36,0.39,0.39,0.36,0.38,0.37,0.21,0.19,0.17,0.08,0.08,0.08,9.88,0.31
2006-12-08 19:00:00,4.85,8.75,5.83,8.00,6.81,7.87,14.84,9.72,22.26,9.87,8.27,2.86,1.78,0.57,0.50,0.39,0.37,0.25,0.36,0.26,0.18,0.36,0.38,0.40,0.36,0.39,0.38,0.21,0.18,0.17,0.08,0.08,0.08,9.57,0.34
2006-12-08 20:00:00,4.65,8.70,5.81,7.82,6.77,6.18,13.95,10.43,20.88,9.82,7.13,1.97,1.63,0.57,0.48,0.37,0.28,0.26,0.36,0.26,0.20,0.36,0.38,0.39,0.36,0.38,0.39,0.21,0.18,0.17,0.08,0.08,0.08,9.37,0.35
2006-12-08 21:00:00,4.09,8.48,5.79,7.62,6.76,4.46,12.91,11.40,19.30,7.72,6.10,1.64,1.32,0.55,0.45,0.34,0.30,0.25,0.35,0.27,0.20,0.36,0.38,0.39,0.36,0.38,0.40,0.21,0.18,0.17,0.09,0.08,0.08,9.20,0.21
2006-12-08 22:00:00,3.22,8.27,5.63,7.27,6.53,5.13,12.06,11.92,17.75,7.53,5.41,1.30,0.93,0.52,0.43,0.32,0.31,0.26,0.33,0.25,0.18,0.36,0.38,0.39,0.36,0.38,0.39,0.21,0.18,0.17,0.08,0.08,0.08,9.12,0.22
2006-12-08 23:00:00,2.75,8.18,5.61,7.17,6.20,4.60,11.24,11.98,15.77,6.39,4.67,1.33,0.73,0.49,0.42,0.32,0.30,0.25,0.33,0.26,0.18,0.36,0.38,0.40,0.36,0.39,0.38,0.21,0.19,0.17,0.08,0.09,0.08,9.06,0.16
2006-12-09 00:00:00,2.19,8.13,5.60,7.20,5.64,3.65,10.11,12.00,13.20,5.66,3.95,0.98,0.63,0.47,0.41,0.31,0.30,0.23,0.32,0.25,0.18,0.36,0.38,0.39,0.36,0.41,0.37,0.21,0.20,0.17,0.08,0.09,0.08,9.07,0.13
2006-12-09 01:00:00,1.70,8.06,5.59,7.28,5.00,2.84,9.07,11.98,12.40,4.84,3.27,0.71,0.57,0.45,0.40,0.30,0.29,0.23,0.31,0.26,0.17,0.36,0.39,0.40,0.36,0.40,0.38,0.22,0.22,0.17,0.08,0.08,0.08,9.09,0.10
2006-12-09 02:00:00,1.44,8.13,5.60,7.24,5.24,2.43,8.34,11.93,13.01,4.48,3.02,0.56,0.52,0.43,0.40,0.30,0.28,0.22,0.31,0.25,0.17,0.37,0.39,0.40,0.36,0.41,0.40,0.29,0.25,0.19,0.08,0.08,0.08,9.01,0.09
2006-12-09 03:00:00,1.47,8.28,5.57,7.17,4.30,2.34,8.51,11.44,13.73,4.76,3.04,0.42,0.54,0.42,0.40,0.29,0.28,0.22,0.31,0.25,0.17,0.37,0.39,0.40,0.36,0.41,0.41,0.40,0.28,0.21,0.08,0.08,0.08,9.21,0.08
2006-12-09 04:00:00,1.28,8.55,5.55,7.44,3.90,2.71,8.66,11.07,13.69,5.86,3.57,0.28,0.52,0.43,0.39,0.29,0.28,0.21,0.31,0.25,0.17,0.37,0.39,0.39,0.36,0.40,0.41,0.43,0.31,0.22,0.08,0.08,0.09,9.38,0.11
2006-12-09 05:00:00,1.85,8.75,5.52,7.74,4.73,3.18,10.32,11.21,14.90,6.21,4.27,0.31,0.52,0.44,0.39,0.30,0.28,0.22,0.29,0.24,0.17,0.37,0.39,0.39,0.36,0.39,0.40,0.45,0.32,0.20,0.08,0.08,0.08,9.49,0.12
2006-12-09 06:00:00,2.16,8.73,5.51,7.90,5.15,3.97,11.01,11.56,18.78,7.34,4.63,0.41,0.54,0.46,0.40,0.31,0.29,0.22,0.31,0.24,0.17,0.38,0.39,0.39,0.36,0.39,0.39,0.45,0.30,0.18,0.08,0.08,0.08,9.59,0.17
2006-12-09 07:00:00,2.56,8.74,-9999.00,8.01,5.53,4.26,12.23,11.60,20.41,7.89,5.13,0.70,0.60,0.48,0.41,0.32,0.30,0.24,0.31,0.25,0.17,0.38,0.39,0.39,0.37,0.39,0.39,0.45,0.27,0.17,0.08,0.08,0.08,9.64,0.18
2006-12-09 08:00:00,3.19,8.75,-9999.00,7.82,6.13,5.26,12.67,11.54,21.32,7.94,5.73,1.21,0.71,0.51,0.41,0.33,0.31,0.25,0.32,0.25,0.18,0.37,0.39,0.39,0.36,0.39,0.39,0.45,0.25,0.17,0.08,0.08,0.08,9.48,0.18
2006-12-09 09:00:00,3.51,8.73,-9999.00,7.70,6.42,5.44,12.12,10.73,18.43,8.57,5.56,1.59,0.95,0.53,0.43,0.35,0.32,0.25,0.33,0.26,0.18,0.37,0.39,0.39,0.36,0.39,0.38,0.44,0.24,0.17,0.08,0.08,0.08,9.26,0.19
2006-12-09 10:00:00,3.73,8.54,-9999.00,7.56,6.44,5.69,11.83,10.81,18.72,7.29,6.79,1.77,1.10,0.54,0.44,0.36,0.33,0.26,0.33,0.26,0.18,0.37,0.39,0.39,0.36,0.38,0.38,0.45,0.22,0.17,0.08,0.08,0.08,9.22,0.21
2006-12-09 11:00:00,3.35,8.43,-9999.00,7.47,6.32,4.61,12.11,10.99,17.82,7.31,5.56,0.77,0.95,0.53,0.44,0.35,0.28,0.27,0.33,0.27,0.19,0.37,0.39,0.39,0.36,0.38,0.38,0.41,0.21,0.17,0.08,0.08,0.08,9.19,0.19
2006-12-09 12:00:00,2.92,8.49,-9999.00,7.43,5.73,3.32,11.10,10.91,16.38,6.92,5.22,0.63,0.87,0.51,0.43,0.33,0.31,0.27,0.33,0.27,0.18,0.37,0.39,0.39,0.36,0.39,0.38,0.27,0.21,0.17,0.08,0.08,0.08,9.20,0.16
2006-12-09 13:00:00,2.71,8.67,-9999.00,7.48,5.17,3.55,10.92,11.17,17.38,5.80,4.37,0.51,0.69,0.49,0.42,0.31,0.30,0.26,0.32,0.27,0.18,0.37,0.39,0.39,0.36,0.39,0.38,0.22,0.21,0.17,0.08,0.08,0.08,9.34,0.13
2006-12-09 14:00:00,2.63,8.79,-9999.00,7.67,4.94,3.56,11.28,11.49,17.90,6.65,4.62,0.59,0.67,0.47,0.42,0.31,0.27,0.23,0.32,0.26,0.17,0.37,0.39,0.39,0.36,0.38,0.38,0.21,0.22,0.17,0.08,0.08,0.08,9.61,0.11
2006-12-09 15:00:00,2.78,8.83,-9999.00,7.80,4.95,3.64,11.88,11.85,20.28,8.16,5.24,0.77,0.73,0.48,0.42,0.31,0.28,0.23,0.32,0.27,0.18,0.37,0.39,0.39,0.36,0.41,0.38,0.21,0.23,0.17,0.08,0.08,0.08,9.78,0.15
2006-12-09 16:00:00,3.52,8.87,-9999.00,8.21,5.34,4.56,12.64,11.95,19.86,7.96,5.99,0.99,0.79,0.52,0.42,0.34,0.29,0.27,0.32,0.27,0.18,0.37,0.39,0.39,0.36,0.40,0.38,0.29,0.23,0.17,0.08,0.08,0.08,9.84,0.19
2006-12-09 17:00:00,4.19,8.85,-9999.00,8.48,6.10,5.50,14.07,11.94,20.08,8.60,6.38,1.63,0.89,0.55,0.43,0.36,0.33,0.27,0.33,0.27,0.18,0.37,0.39,0.39,0.37,0.40,0.38,0.31,0.22,0.17,0.08,0.08,0.08,9.92,0.20
2006-12-09 18:00:00,4.42,8.83,-9999.00,8.42,6.53,6.28,14.22,11.57,21.34,9.98,7.12,2.14,1.24,0.58,0.45,0.38,0.35,0.28,0.32,0.26,0.18,0.37,0.39,0.39,0.36,0.40,0.38,0.23,0.20,0.17,0.08,0.08,0.08,9.83,0.20
2006-12-09 19:00:00,4.88,8.79,-9999.00,8.37,6.79,7.32,15.61,9.98,22.52,10.31,6.60,2.53,1.57,0.59,0.44,0.38,0.36,0.28,0.33,0.25,0.19,0.37,0.39,0.39,0.37,0.41,0.38,0.23,0.19,0.17,0.08,0.08,0.08,9.74,0.26
2006-12-09 20:00:00,4.86,8.75,-9999.00,8.18,6.91,7.08,14.06,9.63,21.09,9.50,7.52,2.84,1.74,0.60,0.51,0.38,0.36,0.28,0.36,0.25,0.19,0.37,0.39,0.39,0.36,0.41,0.39,0.22,0.19,0.17,0.08,0.08,0.08,9.58,0.33
