   Ordinate,   Date / Time,RSAC155 FLOW DWR-DMS-202112
------------------------------------------------------
Units, ,CFS
Type, ,PER-AVER
9454,18 Aug 15, 24:00,6052
9455,19 Aug 15, 24:00,6278
9456,20 Aug 15, 24:00,6464
9457,21 Aug 15, 24:00,6127
9458,22 Aug 15, 24:00,6463
9459,23 Aug 15, 24:00,6662
9460,24 Aug 15, 24:00,7183
9461,25 Aug 15, 24:00,8138
9462,26 Aug 15, 24:00,8232
9463,27 Aug 15, 24:00,8634
9464,28 Aug 15, 24:00,8827
9465,29 Aug 15, 24:00,8953
9466,30 Aug 15, 24:00,8954
9467,31 Aug 15, 24:00,8603
9468,01 Sep 15, 24:00,8378
9469,02 Sep 15, 24:00,8221
9470,03 Sep 15, 24:00,8379
9471,04 Sep 15, 24:00,8033
9472,05 Sep 15, 24:00,8312
9473,06 Sep 15, 24:00,8087
9474,07 Sep 15, 24:00,8042
9475,08 Sep 15, 24:00,8026
9476,09 Sep 15, 24:00,7982
9477,10 Sep 15, 24:00,7965
9478,11 Sep 15, 24:00,7933
9479,12 Sep 15, 24:00,7818
9480,13 Sep 15, 24:00,7657
9481,14 Sep 15, 24:00,7634
9482,15 Sep 15, 24:00,7941
9483,16 Sep 15, 24:00,8425
9484,17 Sep 15, 24:00,8217
9485,18 Sep 15, 24:00,7920
9486,19 Sep 15, 24:00,7724
9487,20 Sep 15, 24:00,7675
9488,21 Sep 15, 24:00,7394
9489,22 Sep 15, 24:00,7191
9490,23 Sep 15, 24:00,7978
9491,24 Sep 15, 24:00,7850
9492,25 Sep 15, 24:00,7446
9493,26 Sep 15, 24:00,7840
9494,27 Sep 15, 24:00,7564
9495,28 Sep 15, 24:00,7220
9496,29 Sep 15, 24:00,7356
9497,30 Sep 15, 24:00,7727
9498,01 Oct 15, 24:00,7490
9499,02 Oct 15, 24:00,7680
9500,03 Oct 15, 24:00,6841
9501,04 Oct 15, 24:00,7554
9502,05 Oct 15, 24:00,7488
9503,06 Oct 15, 24:00,7504
9504,07 Oct 15, 24:00,7423
9505,08 Oct 15, 24:00,7452
9506,09 Oct 15, 24:00,7413
9507,10 Oct 15, 24:00,6911
9508,11 Oct 15, 24:00,7461
9509,12 Oct 15, 24:00,7532
9510,13 Oct 15, 24:00,7250
9511,14 Oct 15, 24:00,6926
9512,15 Oct 15, 24:00,7149
9513,16 Oct 15, 24:00,7296
9514,17 Oct 15, 24:00,7229
9515,18 Oct 15, 24:00,7363
9516,19 Oct 15, 24:00,7718
9517,20 Oct 15, 24:00,7733
9518,21 Oct 15, 24:00,7204
9519,22 Oct 15, 24:00,7369
9520,23 Oct 15, 24:00,7103
9521,24 Oct 15, 24:00,6872
9522,25 Oct 15, 24:00,6395
9523,26 Oct 15, 24:00,6494
9524,27 Oct 15, 24:00,6347
9525,28 Oct 15, 24:00,6308
9526,29 Oct 15, 24:00,6954
9527,30 Oct 15, 24:00,6525
9528,31 Oct 15, 24:00,6367
9529,01 Nov 15, 24:00,6709
9530,02 Nov 15, 24:00,6524
9531,03 Nov 15, 24:00,7148
9532,04 Nov 15, 24:00,6972
9533,05 Nov 15, 24:00,6184
9534,06 Nov 15, 24:00,5907
9535,07 Nov 15, 24:00,5815
9536,08 Nov 15, 24:00,5707
9537,09 Nov 15, 24:00,6039
9538,10 Nov 15, 24:00,6797
9539,11 Nov 15, 24:00,6613
9540,12 Nov 15, 24:00,6570
9541,13 Nov 15, 24:00,6442
9542,14 Nov 15, 24:00,6149
9543,15 Nov 15, 24:00,5793
9544,16 Nov 15, 24:00,7685
9545,17 Nov 15, 24:00,6424
9546,18 Nov 15, 24:00,6187
9547,19 Nov 15, 24:00,6295
9548,20 Nov 15, 24:00,6122
9549,21 Nov 15, 24:00,6115
9550,22 Nov 15, 24:00,5739
9551,23 Nov 15, 24:00,5570
9552,24 Nov 15, 24:00,5467
9553,25 Nov 15, 24:00,6570
9554,26 Nov 15, 24:00,6505
9555,27 Nov 15, 24:00,6484
9556,28 Nov 15, 24:00,6282
9557,29 Nov 15, 24:00,6316
9558,30 Nov 15, 24:00,6546
9559,01 Dec 15, 24:00,6481
9560,02 Dec 15, 24:00,6821
9561,03 Dec 15, 24:00,6603
9562,04 Dec 15, 24:00,7766
9563,05 Dec 15, 24:00,7722
9564,06 Dec 15, 24:00,7621
9565,07 Dec 15, 24:00,7993
9566,08 Dec 15, 24:00,8088
9567,09 Dec 15, 24:00,8089
9568,10 Dec 15, 24:00,7691
9569,11 Dec 15, 24:00,8424
9570,12 Dec 15, 24:00,9368
9571,13 Dec 15, 24:00,9884
9572,14 Dec 15, 24:00,10994
9573,15 Dec 15, 24:00,9997
9574,16 Dec 15, 24:00,10741
9575,17 Dec 15, 24:00,9651
9576,18 Dec 15, 24:00,8143
9577,19 Dec 15, 24:00,8364
9578,20 Dec 15, 24:00,9217
9579,21 Dec 15, 24:00,13232
9580,22 Dec 15, 24:00,14084
9581,23 Dec 15, 24:00,17386
9582,24 Dec 15, 24:00,23513
9583,25 Dec 15, 24:00,23013
9584,26 Dec 15, 24:00,18048
9585,27 Dec 15, 24:00,13366
9586,28 Dec 15, 24:00,11498
9587,29 Dec 15, 24:00,10487
9588,30 Dec 15, 24:00,9736
9589,31 Dec 15, 24:00,8862
9590,01 Jan 16, 24:00,8514
9591,02 Jan 16, 24:00,7906
9592,03 Jan 16, 24:00,7436
9593,04 Jan 16, 24:00,7391
9594,05 Jan 16, 24:00,8336
9595,06 Jan 16, 24:00,9494
9596,07 Jan 16, 24:00,16133
9597,08 Jan 16, 24:00,24478
9598,09 Jan 16, 24:00,26403
9599,10 Jan 16, 24:00,22015
9600,11 Jan 16, 24:00,18294
9601,12 Jan 16, 24:00,17465
9602,13 Jan 16, 24:00,15988
9603,14 Jan 16, 24:00,15025
9604,15 Jan 16, 24:00,17309
9605,16 Jan 16, 24:00,22503
9606,17 Jan 16, 24:00,26160
9607,18 Jan 16, 24:00,29743
9608,19 Jan 16, 24:00,36980
9609,20 Jan 16, 24:00,40566
9610,21 Jan 16, 24:00,44577
9611,22 Jan 16, 24:00,49375
9612,23 Jan 16, 24:00,50680
9613,24 Jan 16, 24:00,49098
9614,25 Jan 16, 24:00,48549
9615,26 Jan 16, 24:00,48515
9616,27 Jan 16, 24:00,46106
9617,28 Jan 16, 24:00,40774
9618,29 Jan 16, 24:00,34373
9619,30 Jan 16, 24:00,30798
9620,31 Jan 16, 24:00,39585
9621,01 Feb 16, 24:00,42452
9622,02 Feb 16, 24:00,41201
9623,03 Feb 16, 24:00,37428
9624,04 Feb 16, 24:00,31842
9625,05 Feb 16, 24:00,27487
9626,06 Feb 16, 24:00,24530
9627,07 Feb 16, 24:00,21963
9628,08 Feb 16, 24:00,19884
9629,09 Feb 16, 24:00,18497
9630,10 Feb 16, 24:00,18514
9631,11 Feb 16, 24:00,18302
9632,12 Feb 16, 24:00,17662
9633,13 Feb 16, 24:00,17335
9634,14 Feb 16, 24:00,17221
9635,15 Feb 16, 24:00,16707
9636,16 Feb 16, 24:00,15819
9637,17 Feb 16, 24:00,14607
9638,18 Feb 16, 24:00,15848
9639,19 Feb 16, 24:00,16166
9640,20 Feb 16, 24:00,16749
9641,21 Feb 16, 24:00,17664
9642,22 Feb 16, 24:00,17940
9643,23 Feb 16, 24:00,19768
9644,24 Feb 16, 24:00,20593
9645,25 Feb 16, 24:00,19443
9646,26 Feb 16, 24:00,18010
9647,27 Feb 16, 24:00,16969
9648,28 Feb 16, 24:00,16081
9649,29 Feb 16, 24:00,15393
9650,01 Mar 16, 24:00,14544
9651,02 Mar 16, 24:00,13758
9652,03 Mar 16, 24:00,13543
9653,04 Mar 16, 24:00,13971
9654,05 Mar 16, 24:00,16068
9655,06 Mar 16, 24:00,22154
9656,07 Mar 16, 24:00,39918
9657,08 Mar 16, 24:00,52705
9658,09 Mar 16, 24:00,59421
9659,10 Mar 16, 24:00,60560
9660,11 Mar 16, 24:00,61012
9661,12 Mar 16, 24:00,65366
9662,13 Mar 16, 24:00,71899
9663,14 Mar 16, 24:00,76108
9664,15 Mar 16, 24:00,76760
9665,16 Mar 16, 24:00,75887
9666,17 Mar 16, 24:00,72638
9667,18 Mar 16, 24:00,70529
9668,19 Mar 16, 24:00,68151
9669,20 Mar 16, 24:00,64790
9670,21 Mar 16, 24:00,62370
9671,22 Mar 16, 24:00,61703
9672,23 Mar 16, 24:00,61716
9673,24 Mar 16, 24:00,60868
9674,25 Mar 16, 24:00,58543
9675,26 Mar 16, 24:00,56182
9676,27 Mar 16, 24:00,53649
9677,28 Mar 16, 24:00,50330
9678,29 Mar 16, 24:00,46464
9679,30 Mar 16, 24:00,41983
9680,31 Mar 16, 24:00,37483
9681,01 Apr 16, 24:00,33337
9682,02 Apr 16, 24:00,29874
9683,03 Apr 16, 24:00,26744
9684,04 Apr 16, 24:00,25182
9685,05 Apr 16, 24:00,23664
9686,06 Apr 16, 24:00,22629
9687,07 Apr 16, 24:00,21140
9688,08 Apr 16, 24:00,20617
9689,09 Apr 16, 24:00,20045
9690,10 Apr 16, 24:00,20122
9691,11 Apr 16, 24:00,20534
9692,12 Apr 16, 24:00,19964
9693,13 Apr 16, 24:00,19914
9694,14 Apr 16, 24:00,19466
9695,15 Apr 16, 24:00,19886
9696,16 Apr 16, 24:00,19543
9697,17 Apr 16, 24:00,19206
9698,18 Apr 16, 24:00,18471
9699,19 Apr 16, 24:00,17457
9700,20 Apr 16, 24:00,16197
9701,21 Apr 16, 24:00,15253
9702,22 Apr 16, 24:00,14432
9703,23 Apr 16, 24:00,14958
9704,24 Apr 16, 24:00,13990
9705,25 Apr 16, 24:00,14799
9706,26 Apr 16, 24:00,14077
9707,27 Apr 16, 24:00,13117
9708,28 Apr 16, 24:00,12536
9709,29 Apr 16, 24:00,11487
9710,30 Apr 16, 24:00,11200
9711,01 May 16, 24:00,10369
9712,02 May 16, 24:00,9761
9713,03 May 16, 24:00,9095
9714,04 May 16, 24:00,8800
9715,05 May 16, 24:00,9492
9716,06 May 16, 24:00,10082
9717,07 May 16, 24:00,11079
9718,08 May 16, 24:00,12383
9719,09 May 16, 24:00,13779
9720,10 May 16, 24:00,14584
9721,11 May 16, 24:00,14767
9722,12 May 16, 24:00,14312
9723,13 May 16, 24:00,13310
9724,14 May 16, 24:00,12919
9725,15 May 16, 24:00,12136
9726,16 May 16, 24:00,11935
9727,17 May 16, 24:00,12160
9728,18 May 16, 24:00,11974
9729,19 May 16, 24:00,12208
9730,20 May 16, 24:00,12683
9731,21 May 16, 24:00,13610
9732,22 May 16, 24:00,14257
9733,23 May 16, 24:00,14689
9734,24 May 16, 24:00,15300
9735,25 May 16, 24:00,16062
9736,26 May 16, 24:00,15019
9737,27 May 16, 24:00,13398
9738,28 May 16, 24:00,12286
9739,29 May 16, 24:00,11658
9740,30 May 16, 24:00,11575
9741,31 May 16, 24:00,11241
9742,01 Jun 16, 24:00,10614
9743,02 Jun 16, 24:00,10388
9744,03 Jun 16, 24:00,10360
9745,04 Jun 16, 24:00,11719
9746,05 Jun 16, 24:00,12748
9747,06 Jun 16, 24:00,13062
9748,07 Jun 16, 24:00,13480
9749,08 Jun 16, 24:00,13456
9750,09 Jun 16, 24:00,13581
9751,10 Jun 16, 24:00,13747
9752,11 Jun 16, 24:00,13571
9753,12 Jun 16, 24:00,12620
9754,13 Jun 16, 24:00,12505
9755,14 Jun 16, 24:00,12847
9756,15 Jun 16, 24:00,12765
9757,16 Jun 16, 24:00,13580
9758,17 Jun 16, 24:00,13322
9759,18 Jun 16, 24:00,13915
9760,19 Jun 16, 24:00,13899
9761,20 Jun 16, 24:00,15022
9762,21 Jun 16, 24:00,16261
9763,22 Jun 16, 24:00,16361
9764,23 Jun 16, 24:00,16417
9765,24 Jun 16, 24:00,16199
9766,25 Jun 16, 24:00,15447
9767,26 Jun 16, 24:00,15250
9768,27 Jun 16, 24:00,15261
9769,28 Jun 16, 24:00,14724
9770,29 Jun 16, 24:00,14576
9771,30 Jun 16, 24:00,17221
9772,01 Jul 16, 24:00,17229
9773,02 Jul 16, 24:00,16542
9774,03 Jul 16, 24:00,17404
9775,04 Jul 16, 24:00,17556
9776,05 Jul 16, 24:00,18016
9777,06 Jul 16, 24:00,18474
9778,07 Jul 16, 24:00,18367
9779,08 Jul 16, 24:00,18353
9780,09 Jul 16, 24:00,18220
9781,10 Jul 16, 24:00,18544
9782,11 Jul 16, 24:00,18827
9783,12 Jul 16, 24:00,19001
9784,13 Jul 16, 24:00,18994
9785,14 Jul 16, 24:00,18851
9786,15 Jul 16, 24:00,18547
9787,16 Jul 16, 24:00,18258
9788,17 Jul 16, 24:00,18159
9789,18 Jul 16, 24:00,18629
9790,19 Jul 16, 24:00,18978
9791,20 Jul 16, 24:00,18962
9792,21 Jul 16, 24:00,18786
9793,22 Jul 16, 24:00,19193
9794,23 Jul 16, 24:00,18862
9795,24 Jul 16, 24:00,19028
9796,25 Jul 16, 24:00,19101
9797,26 Jul 16, 24:00,19209
9798,27 Jul 16, 24:00,19162
9799,28 Jul 16, 24:00,19193
9800,29 Jul 16, 24:00,19449
9801,30 Jul 16, 24:00,19812
9802,31 Jul 16, 24:00,19639
9803,01 Aug 16, 24:00,19749
9804,02 Aug 16, 24:00,19826
9805,03 Aug 16, 24:00,19771
9806,04 Aug 16, 24:00,19540
9807,05 Aug 16, 24:00,19842
9808,06 Aug 16, 24:00,19551
9809,07 Aug 16, 24:00,19747
9810,08 Aug 16, 24:00,19773
9811,09 Aug 16, 24:00,19870
9812,10 Aug 16, 24:00,19720
9813,11 Aug 16, 24:00,20160
9814,12 Aug 16, 24:00,20168
9815,13 Aug 16, 24:00,20286
9816,14 Aug 16, 24:00,20086
9817,15 Aug 16, 24:00,19795
9818,16 Aug 16, 24:00,19433
9819,17 Aug 16, 24:00,19199
9820,18 Aug 16, 24:00,18051
9821,19 Aug 16, 24:00,17857
9822,20 Aug 16, 24:00,17376
9823,21 Aug 16, 24:00,17108
9824,22 Aug 16, 24:00,17377
9825,23 Aug 16, 24:00,17416
9826,24 Aug 16, 24:00,17749
9827,25 Aug 16, 24:00,17796
9828,26 Aug 16, 24:00,17744
9829,27 Aug 16, 24:00,18220
9830,28 Aug 16, 24:00,18474
9831,29 Aug 16, 24:00,18874
9832,30 Aug 16, 24:00,19052
9833,31 Aug 16, 24:00,19074
9834,01 Sep 16, 24:00,19465
9835,02 Sep 16, 24:00,19358
9836,03 Sep 16, 24:00,19170
9837,04 Sep 16, 24:00,18905
9838,05 Sep 16, 24:00,18704
9839,06 Sep 16, 24:00,18431
9840,07 Sep 16, 24:00,17636
9841,08 Sep 16, 24:00,17482
9842,09 Sep 16, 24:00,17703
9843,10 Sep 16, 24:00,17546
9844,11 Sep 16, 24:00,17169
9845,12 Sep 16, 24:00,17469
9846,13 Sep 16, 24:00,17894
9847,14 Sep 16, 24:00,17580
9848,15 Sep 16, 24:00,17185
9849,16 Sep 16, 24:00,17022
9850,17 Sep 16, 24:00,16860
9851,18 Sep 16, 24:00,16447
9852,19 Sep 16, 24:00,16197
9853,20 Sep 16, 24:00,15540
9854,21 Sep 16, 24:00,15253
9855,22 Sep 16, 24:00,15742
9856,23 Sep 16, 24:00,15365
9857,24 Sep 16, 24:00,14909
9858,25 Sep 16, 24:00,14297
9859,26 Sep 16, 24:00,13926
9860,27 Sep 16, 24:00,13788
9861,28 Sep 16, 24:00,13393
9862,29 Sep 16, 24:00,13309
9863,30 Sep 16, 24:00,13088
9864,01 Oct 16, 24:00,13188
9865,02 Oct 16, 24:00,12911
9866,03 Oct 16, 24:00,13355
9867,04 Oct 16, 24:00,12784
9868,05 Oct 16, 24:00,12767
9869,06 Oct 16, 24:00,12470
9870,07 Oct 16, 24:00,12077
9871,08 Oct 16, 24:00,11711
9872,09 Oct 16, 24:00,11431
9873,10 Oct 16, 24:00,11314
9874,11 Oct 16, 24:00,11379
9875,12 Oct 16, 24:00,11362
9876,13 Oct 16, 24:00,10984
9877,14 Oct 16, 24:00,10606
9878,15 Oct 16, 24:00,10302
9879,16 Oct 16, 24:00,11408
9880,17 Oct 16, 24:00,12169
9881,18 Oct 16, 24:00,11618
9882,19 Oct 16, 24:00,10823
9883,20 Oct 16, 24:00,10362
9884,21 Oct 16, 24:00,9380
9885,22 Oct 16, 24:00,9114
9886,23 Oct 16, 24:00,8892
9887,24 Oct 16, 24:00,8651
9888,25 Oct 16, 24:00,8822
9889,26 Oct 16, 24:00,8827
9890,27 Oct 16, 24:00,10132
9891,28 Oct 16, 24:00,12776
9892,29 Oct 16, 24:00,13494
9893,30 Oct 16, 24:00,13769
9894,31 Oct 16, 24:00,15436
9895,01 Nov 16, 24:00,15373
9896,02 Nov 16, 24:00,16299
9897,03 Nov 16, 24:00,17595
9898,04 Nov 16, 24:00,17936
9899,05 Nov 16, 24:00,16380
9900,06 Nov 16, 24:00,14942
9901,07 Nov 16, 24:00,13572
9902,08 Nov 16, 24:00,12151
9903,09 Nov 16, 24:00,12110
9904,10 Nov 16, 24:00,11810
9905,11 Nov 16, 24:00,11335
9906,12 Nov 16, 24:00,10814
9907,13 Nov 16, 24:00,10942
9908,14 Nov 16, 24:00,10788
9909,15 Nov 16, 24:00,10449
9910,16 Nov 16, 24:00,10747
9911,17 Nov 16, 24:00,10988
9912,18 Nov 16, 24:00,10629
9913,19 Nov 16, 24:00,10747
9914,20 Nov 16, 24:00,12183
9915,21 Nov 16, 24:00,14180
9916,22 Nov 16, 24:00,18857
9917,23 Nov 16, 24:00,22172
9918,24 Nov 16, 24:00,21031
9919,25 Nov 16, 24:00,19068
9920,26 Nov 16, 24:00,17846
9921,27 Nov 16, 24:00,17414
9922,28 Nov 16, 24:00,17804
9923,29 Nov 16, 24:00,19845
9924,30 Nov 16, 24:00,20005
9925,01 Dec 16, 24:00,18607
9926,02 Dec 16, 24:00,17573
9927,03 Dec 16, 24:00,16125
9928,04 Dec 16, 24:00,15149
9929,05 Dec 16, 24:00,14523
9930,06 Dec 16, 24:00,13880
9931,07 Dec 16, 24:00,13707
9932,08 Dec 16, 24:00,13441
9933,09 Dec 16, 24:00,13890
9934,10 Dec 16, 24:00,15120
9935,11 Dec 16, 24:00,26109
9936,12 Dec 16, 24:00,41272
9937,13 Dec 16, 24:00,41775
9938,14 Dec 16, 24:00,41959
9939,15 Dec 16, 24:00,49609
9940,16 Dec 16, 24:00,69548
9941,17 Dec 16, 24:00,78537
9942,18 Dec 16, 24:00,83203
9943,19 Dec 16, 24:00,81636
9944,20 Dec 16, 24:00,77928
9945,21 Dec 16, 24:00,71564
9946,22 Dec 16, 24:00,64021
9947,23 Dec 16, 24:00,55571
9948,24 Dec 16, 24:00,48063
9949,25 Dec 16, 24:00,44607
9950,26 Dec 16, 24:00,43273
9951,27 Dec 16, 24:00,40573
9952,28 Dec 16, 24:00,36072
9953,29 Dec 16, 24:00,32973
9954,30 Dec 16, 24:00,29575
9955,31 Dec 16, 24:00,26461
9956,01 Jan 17, 24:00,24521
9957,02 Jan 17, 24:00,22233
9958,03 Jan 17, 24:00,19948
9959,04 Jan 17, 24:00,22593
9960,05 Jan 17, 24:00,31765
9961,06 Jan 17, 24:00,50231
9962,07 Jan 17, 24:00,60588
9963,08 Jan 17, 24:00,70379
9964,09 Jan 17, 24:00,83094
9965,10 Jan 17, 24:00,91547
9966,11 Jan 17, 24:00,90811
9967,12 Jan 17, 24:00,87675
9968,13 Jan 17, 24:00,84053
9969,14 Jan 17, 24:00,81137
9970,15 Jan 17, 24:00,78361
9971,16 Jan 17, 24:00,79264
9972,17 Jan 17, 24:00,76335
9973,18 Jan 17, 24:00,76903
9974,19 Jan 17, 24:00,78950
9975,20 Jan 17, 24:00,78107
9976,21 Jan 17, 24:00,77509
9977,22 Jan 17, 24:00,74400
9978,23 Jan 17, 24:00,73956
9979,24 Jan 17, 24:00,71751
9980,25 Jan 17, 24:00,72169
9981,26 Jan 17, 24:00,69919
9982,27 Jan 17, 24:00,69944
9983,28 Jan 17, 24:00,68328
9984,29 Jan 17, 24:00,67463
9985,30 Jan 17, 24:00,66844
9986,31 Jan 17, 24:00,65423
9987,01 Feb 17, 24:00,64840
9988,02 Feb 17, 24:00,66970
9989,03 Feb 17, 24:00,68584
9990,04 Feb 17, 24:00,70199
9991,05 Feb 17, 24:00,74577
9992,06 Feb 17, 24:00,77214
9993,07 Feb 17, 24:00,86753
9994,08 Feb 17, 24:00,91356
9995,09 Feb 17, 24:00,88828
9996,10 Feb 17, 24:00,90871
9997,11 Feb 17, 24:00,90608
9998,12 Feb 17, 24:00,89800
9999,13 Feb 17, 24:00,85341
10000,14 Feb 17, 24:00,80643
10001,15 Feb 17, 24:00,78875
10002,16 Feb 17, 24:00,78299
10003,17 Feb 17, 24:00,78117
10004,18 Feb 17, 24:00,78155
10005,19 Feb 17, 24:00,77595
10006,20 Feb 17, 24:00,78222
10007,21 Feb 17, 24:00,79251
10008,22 Feb 17, 24:00,79053
10009,23 Feb 17, 24:00,77480
10010,24 Feb 17, 24:00,77304
10011,25 Feb 17, 24:00,77297
10012,26 Feb 17, 24:00,77075
10013,27 Feb 17, 24:00,77036
10014,28 Feb 17, 24:00,76232
10015,01 Mar 17, 24:00,73312
10016,02 Mar 17, 24:00,71893
10017,03 Mar 17, 24:00,71344
10018,04 Mar 17, 24:00,70793
10019,05 Mar 17, 24:00,69994
10020,06 Mar 17, 24:00,68479
10021,07 Mar 17, 24:00,67421
10022,08 Mar 17, 24:00,66198
10023,09 Mar 17, 24:00,64992
10024,10 Mar 17, 24:00,63975
10025,11 Mar 17, 24:00,63315
10026,12 Mar 17, 24:00,62613
10027,13 Mar 17, 24:00,61911
10028,14 Mar 17, 24:00,60218
10029,15 Mar 17, 24:00,58218
10030,16 Mar 17, 24:00,55999
10031,17 Mar 17, 24:00,53914
10032,18 Mar 17, 24:00,53788
10033,19 Mar 17, 24:00,59705
10034,20 Mar 17, 24:00,65026
10035,21 Mar 17, 24:00,66756
10036,22 Mar 17, 24:00,67983
10037,23 Mar 17, 24:00,68429
10038,24 Mar 17, 24:00,67723
10039,25 Mar 17, 24:00,67873
10040,26 Mar 17, 24:00,67346
10041,27 Mar 17, 24:00,68371
10042,28 Mar 17, 24:00,70813
10043,29 Mar 17, 24:00,72444
10044,30 Mar 17, 24:00,70059
10045,31 Mar 17, 24:00,67272
10046,01 Apr 17, 24:00,64104
10047,02 Apr 17, 24:00,60787
10048,03 Apr 17, 24:00,57357
10049,04 Apr 17, 24:00,54283
10050,05 Apr 17, 24:00,51699
10051,06 Apr 17, 24:00,50186
10052,07 Apr 17, 24:00,51148
10053,08 Apr 17, 24:00,56621
10054,09 Apr 17, 24:00,65238
10055,10 Apr 17, 24:00,68221
10056,11 Apr 17, 24:00,67930
10057,12 Apr 17, 24:00,67913
10058,13 Apr 17, 24:00,67797
10059,14 Apr 17, 24:00,68009
10060,15 Apr 17, 24:00,68501
10061,16 Apr 17, 24:00,69697
10062,17 Apr 17, 24:00,70284
10063,18 Apr 17, 24:00,70491
10064,19 Apr 17, 24:00,70890
10065,20 Apr 17, 24:00,72962
10066,21 Apr 17, 24:00,73791
10067,22 Apr 17, 24:00,73600
10068,23 Apr 17, 24:00,73745
10069,24 Apr 17, 24:00,73490
10070,25 Apr 17, 24:00,73606
10071,26 Apr 17, 24:00,73182
10072,27 Apr 17, 24:00,73230
10073,28 Apr 17, 24:00,73330
10074,29 Apr 17, 24:00,73347
10075,30 Apr 17, 24:00,73192
10076,01 May 17, 24:00,72238
10077,02 May 17, 24:00,71925
10078,03 May 17, 24:00,69077
10079,04 May 17, 24:00,64744
10080,05 May 17, 24:00,60497
10081,06 May 17, 24:00,56137
10082,07 May 17, 24:00,51434
10083,08 May 17, 24:00,46435
10084,09 May 17, 24:00,42451
10085,10 May 17, 24:00,40951
10086,11 May 17, 24:00,45556
10087,12 May 17, 24:00,52078
10088,13 May 17, 24:00,55407
10089,14 May 17, 24:00,56832
10090,15 May 17, 24:00,57215
10091,16 May 17, 24:00,56501
10092,17 May 17, 24:00,54461
10093,18 May 17, 24:00,52639
10094,19 May 17, 24:00,50876
10095,20 May 17, 24:00,48772
10096,21 May 17, 24:00,45068
10097,22 May 17, 24:00,43186
10098,23 May 17, 24:00,42304
10099,24 May 17, 24:00,41287
10100,25 May 17, 24:00,40254
10101,26 May 17, 24:00,39997
10102,27 May 17, 24:00,38979
10103,28 May 17, 24:00,37555
10104,29 May 17, 24:00,37368
10105,30 May 17, 24:00,37507
10106,31 May 17, 24:00,37473
10107,01 Jun 17, 24:00,36728
10108,02 Jun 17, 24:00,36342
10109,03 Jun 17, 24:00,36970
10110,04 Jun 17, 24:00,40650
10111,05 Jun 17, 24:00,40951
10112,06 Jun 17, 24:00,40813
10113,07 Jun 17, 24:00,40301
10114,08 Jun 17, 24:00,38963
10115,09 Jun 17, 24:00,36761
10116,10 Jun 17, 24:00,34927
10117,11 Jun 17, 24:00,32508
10118,12 Jun 17, 24:00,30722
10119,13 Jun 17, 24:00,28973
10120,14 Jun 17, 24:00,27502
10121,15 Jun 17, 24:00,24777
10122,16 Jun 17, 24:00,23161
10123,17 Jun 17, 24:00,21825
10124,18 Jun 17, 24:00,20881
10125,19 Jun 17, 24:00,20371
10126,20 Jun 17, 24:00,19154
10127,21 Jun 17, 24:00,18455
10128,22 Jun 17, 24:00,17862
10129,23 Jun 17, 24:00,17315
10130,24 Jun 17, 24:00,16336
10131,25 Jun 17, 24:00,15507
10132,26 Jun 17, 24:00,15278
10133,27 Jun 17, 24:00,15071
10134,28 Jun 17, 24:00,14948
10135,29 Jun 17, 24:00,14491
10136,30 Jun 17, 24:00,13886
10137,01 Jul 17, 24:00,13936
10138,02 Jul 17, 24:00,13124
10139,03 Jul 17, 24:00,12636
10140,04 Jul 17, 24:00,12265
10141,05 Jul 17, 24:00,12279
10142,06 Jul 17, 24:00,12407
10143,07 Jul 17, 24:00,12248
10144,08 Jul 17, 24:00,12123
10145,09 Jul 17, 24:00,12314
10146,10 Jul 17, 24:00,12267
10147,11 Jul 17, 24:00,12077
10148,12 Jul 17, 24:00,12022
10149,13 Jul 17, 24:00,11860
10150,14 Jul 17, 24:00,12841
10151,15 Jul 17, 24:00,14408
10152,16 Jul 17, 24:00,14499
10153,17 Jul 17, 24:00,14289
10154,18 Jul 17, 24:00,14430
10155,19 Jul 17, 24:00,14378
10156,20 Jul 17, 24:00,14267
10157,21 Jul 17, 24:00,14613
10158,22 Jul 17, 24:00,15039
10159,23 Jul 17, 24:00,14246
10160,24 Jul 17, 24:00,13614
10161,25 Jul 17, 24:00,14691
10162,26 Jul 17, 24:00,15717
10163,27 Jul 17, 24:00,16560
10164,28 Jul 17, 24:00,17153
10165,29 Jul 17, 24:00,17027
10166,30 Jul 17, 24:00,16704
10167,31 Jul 17, 24:00,18276
10168,01 Aug 17, 24:00,18468
10169,02 Aug 17, 24:00,18398
10170,03 Aug 17, 24:00,18605
10171,04 Aug 17, 24:00,18153
10172,05 Aug 17, 24:00,18221
10173,06 Aug 17, 24:00,18468
10174,07 Aug 17, 24:00,18611
10175,08 Aug 17, 24:00,18621
10176,09 Aug 17, 24:00,18952
10177,10 Aug 17, 24:00,19115
10178,11 Aug 17, 24:00,19019
10179,12 Aug 17, 24:00,18743
10180,13 Aug 17, 24:00,18745
10181,14 Aug 17, 24:00,19076
10182,15 Aug 17, 24:00,19276
10183,16 Aug 17, 24:00,19461
10184,17 Aug 17, 24:00,19644
10185,18 Aug 17, 24:00,19648
10186,19 Aug 17, 24:00,19860
10187,20 Aug 17, 24:00,20056
10188,21 Aug 17, 24:00,20322
10189,22 Aug 17, 24:00,20538
10190,23 Aug 17, 24:00,20754
10191,24 Aug 17, 24:00,20982
10192,25 Aug 17, 24:00,21151
